PostId,CreationDate,Name,Score,Text
1149703,2017-12-26 13:37:59,Answers,21,"<pre><code>Arrays.toString(thrown.getStackTrace())
</code></pre>

<p>Is the easiest way to convert the result into String
I am using this in my program to print the stack trace</p>

<pre><code>LOGGER.log(Level.SEVERE, ""Query Builder Issue Stack Trace : {0} ,Message : {1} objid {2}"", new Object[]{Arrays.toString(e.getStackTrace()), e.getMessage(),objId});
</code></pre>
"
1149703,2017-12-26 14:53:10,Comments,3,"Use commons-lang. Josh Bloch says: *""Know and use the libraries.[...] don’t reinvent the wheel.If you need to do something that seems like it should be reasonably common,there may already be a class in the libraries that does what you want. If there is, use it; if you don’t know, check.[...]Library code is likely to be better than code that you’d write yourself and is likely to improve over time.This is no reflection on your abilities as a programmer.Economies of scale dictate that library code receives far more attention than most developers could afford to devote to the same functionality.""*"
1149703,2018-03-17 10:32:48,Answers,3,"<p>My oneliner to convert stack trace to the enclosed multi-line string:</p>

<pre><code>Stream.of(e.getStackTrace()).map((a) -&gt; a.toString()).collect(Collectors.joining(""\n"", ""["", ""]""))
</code></pre>

<p>Easy to pass to the logger ""as is"".</p>
"
1149703,2018-03-30 18:39:12,Answers,4,"<p>The solution is <strong>to convert the stackTrace of array to string</strong> data type.  See the following example:</p>

<pre><code>import java.util.Arrays;

try{

}catch(Exception ex){
    String stack = Arrays.toString(ex.getStackTrace());
    System.out.println(""stack ""+ stack);
}
</code></pre>
"
1149703,2018-04-10 07:58:56,Answers,14,"<p>if you are using Java 8, try this</p>
<pre><code>Arrays.stream(e.getStackTrace())
                .map(s-&gt;s.toString())
                .collect(Collectors.joining(&quot;\n&quot;));
</code></pre>
<p>you can find the code for <code>getStackTrace()</code> function provided by <code>Throwable.java</code> as :</p>
<pre><code>public StackTraceElement[] getStackTrace() {
    return getOurStackTrace().clone();
}
</code></pre>
<p>and for <code>StackTraceElement</code>, it provides <code>toString()</code> as follows:</p>
<pre><code>public String toString() {
    return getClassName() + &quot;.&quot; + methodName +
        (isNativeMethod() ? &quot;(Native Method)&quot; :
         (fileName != null &amp;&amp; lineNumber &gt;= 0 ?
          &quot;(&quot; + fileName + &quot;:&quot; + lineNumber + &quot;)&quot; :
          (fileName != null ?  &quot;(&quot;+fileName+&quot;)&quot; : &quot;(Unknown Source)&quot;)));
}
</code></pre>
<p>So just join the <code>StackTraceElement</code> with &quot;\n&quot;.</p>
"
1149703,2018-04-23 12:06:25,Answers,26,"<p>Print the stack trace to a <code>PrintStream</code>, then convert it to a <code>String</code>:</p>

<pre><code>// ...

catch (Exception e)
{
    ByteArrayOutputStream out = new ByteArrayOutputStream(); 
    e.printStackTrace(new PrintStream(out));
    String str = new String(out.toByteArray());

    System.out.println(str);
}
</code></pre>
"
1149703,2018-10-30 17:46:22,Answers,3,"<p>Few options</p>

<ol>
<li><p><code>StringWriter sw = new StringWriter();
e.printStackTrace(new PrintWriter(sw));
String exceptionAsString = sw.toString();</code></p></li>
<li><p>Using Google Guava lib
<code>String stackTrace = Throwables.getStackTraceAsString ( myException ) ;
</code></p></li>
<li><p><a href=""http://commons.apache.org/proper/commons-lang/javadocs/api-2.6/org/apache/commons/lang/exception/ExceptionUtils.html#getStackTrace(java.lang.Throwable)"" rel=""nofollow noreferrer"">org.apache.commons.lang.exception.ExceptionUtils.getStackTrace(Throwable)</a></p></li>
</ol>
"
1149703,2018-11-17 10:45:47,Answers,3,"<pre><code> import java.io.PrintWriter;
import java.io.StringWriter;

public class PrintStackTrace {

    public static void main(String[] args) {

        try {
            int division = 0 / 0;
        } catch (ArithmeticException e) {
            StringWriter sw = new StringWriter();
            e.printStackTrace(new PrintWriter(sw));
            String exceptionAsString = sw.toString();
            System.out.println(exceptionAsString);
        }
    }
}
</code></pre>

<p>When you run the program, the output will be something similar:</p>

<pre><code>java.lang.ArithmeticException: / by zero
at PrintStackTrace.main(PrintStackTrace.java:9)
</code></pre>
"
1149703,2019-01-13 04:38:37,Answers,2,"<p>I wrote a few methods for this a while ago, so I figured why not throw my two cents at this.</p>

<pre><code>/** @param stackTraceElements The elements to convert
 * @return The resulting string */
public static final String stackTraceElementsToStr(StackTraceElement[] stackTraceElements) {
    return stackTraceElementsToStr(stackTraceElements, ""\n"");
}

/** @param stackTraceElements The elements to convert
 * @param lineSeparator The line separator to use
 * @return The resulting string */
public static final String stackTraceElementsToStr(StackTraceElement[] stackTraceElements, String lineSeparator) {
    return stackTraceElementsToStr(stackTraceElements, lineSeparator, """");
}

/** @param stackTraceElements The elements to convert
 * @param lineSeparator The line separator to use
 * @param padding The string to be used at the start of each line
 * @return The resulting string */
public static final String stackTraceElementsToStr(StackTraceElement[] stackTraceElements, String lineSeparator, String padding) {
    String str = """";
    if(stackTraceElements != null) {
        for(StackTraceElement stackTrace : stackTraceElements) {
            str += padding + (!stackTrace.toString().startsWith(""Caused By"") ? ""\tat "" : """") + stackTrace.toString() + lineSeparator;
        }
    }
    return str;
}

/** @param stackTraceElements The elements to convert
 * @return The resulting string */
public static final String stackTraceCausedByElementsOnlyToStr(StackTraceElement[] stackTraceElements) {
    return stackTraceCausedByElementsOnlyToStr(stackTraceElements, ""\n"");
}

/** @param stackTraceElements The elements to convert
 * @param lineSeparator The line separator to use
 * @return The resulting string */
public static final String stackTraceCausedByElementsOnlyToStr(StackTraceElement[] stackTraceElements, String lineSeparator) {
    return stackTraceCausedByElementsOnlyToStr(stackTraceElements, lineSeparator, """");
}

/** @param stackTraceElements The elements to convert
 * @param lineSeparator The line separator to use
 * @param padding The string to be used at the start of each line
 * @return The resulting string */
public static final String stackTraceCausedByElementsOnlyToStr(StackTraceElement[] stackTraceElements, String lineSeparator, String padding) {
    String str = """";
    if(stackTraceElements != null) {
        for(StackTraceElement stackTrace : stackTraceElements) {
            str += (!stackTrace.toString().startsWith(""Caused By"") ? """" : padding + stackTrace.toString() + lineSeparator);
        }
    }
    return str;
}

/** @param e The {@link Throwable} to convert
 * @return The resulting String */
public static final String throwableToStrNoStackTraces(Throwable e) {
    return throwableToStrNoStackTraces(e, ""\n"");
}

/** @param e The {@link Throwable} to convert
 * @param lineSeparator The line separator to use
 * @return The resulting String */
public static final String throwableToStrNoStackTraces(Throwable e, String lineSeparator) {
    return throwableToStrNoStackTraces(e, lineSeparator, """");
}

/** @param e The {@link Throwable} to convert
 * @param lineSeparator The line separator to use
 * @param padding The string to be used at the start of each line
 * @return The resulting String */
public static final String throwableToStrNoStackTraces(Throwable e, String lineSeparator, String padding) {
    if(e == null) {
        return ""null"";
    }
    String str = e.getClass().getName() + "": "";
    if((e.getMessage() != null) &amp;&amp; !e.getMessage().isEmpty()) {
        str += e.getMessage() + lineSeparator;
    } else {
        str += lineSeparator;
    }
    str += padding + stackTraceCausedByElementsOnlyToStr(e.getStackTrace(), lineSeparator, padding);
    for(Throwable suppressed : e.getSuppressed()) {
        str += padding + throwableToStrNoStackTraces(suppressed, lineSeparator, padding + ""\t"");
    }
    Throwable cause = e.getCause();
    while(cause != null) {
        str += padding + ""Caused by:"" + lineSeparator + throwableToStrNoStackTraces(e.getCause(), lineSeparator, padding);
        cause = cause.getCause();
    }
    return str;
}

/** @param e The {@link Throwable} to convert
 * @return The resulting String */
public static final String throwableToStr(Throwable e) {
    return throwableToStr(e, ""\n"");
}

/** @param e The {@link Throwable} to convert
 * @param lineSeparator The line separator to use
 * @return The resulting String */
public static final String throwableToStr(Throwable e, String lineSeparator) {
    return throwableToStr(e, lineSeparator, """");
}

/** @param e The {@link Throwable} to convert
 * @param lineSeparator The line separator to use
 * @param padding The string to be used at the start of each line
 * @return The resulting String */
public static final String throwableToStr(Throwable e, String lineSeparator, String padding) {
    if(e == null) {
        return ""null"";
    }
    String str = padding + e.getClass().getName() + "": "";
    if((e.getMessage() != null) &amp;&amp; !e.getMessage().isEmpty()) {
        str += e.getMessage() + lineSeparator;
    } else {
        str += lineSeparator;
    }
    str += padding + stackTraceElementsToStr(e.getStackTrace(), lineSeparator, padding);
    for(Throwable suppressed : e.getSuppressed()) {
        str += padding + ""Suppressed: "" + throwableToStr(suppressed, lineSeparator, padding + ""\t"");
    }
    Throwable cause = e.getCause();
    while(cause != null) {
        str += padding + ""Caused by:"" + lineSeparator + throwableToStr(e.getCause(), lineSeparator, padding);
        cause = cause.getCause();
    }
    return str;
}
</code></pre>

<p>Example:</p>

<pre><code>try(InputStream in = new FileInputStream(file)) {
    ...
} catch(IOException e) {
    String exceptionToString = throwableToStr(e);
    someLoggingUtility.println(exceptionToString);
    ...
}
</code></pre>

<p>Prints:</p>

<pre><code>java.io.FileNotFoundException: C:\test.txt (The system cannot find the file specified)
    at java.io.FileInputStream.open0(Native Method)
    at java.io.FileInputStream.open(Unknown Source)
    at java.io.FileInputStream.&lt;init&gt;(Unknown Source)
    at com.gmail.br45entei.Example.main(Example.java:32)
</code></pre>
"
1149703,2019-03-05 15:43:28,Answers,5,"<p>Scala version</p>
<pre><code>def stackTraceToString(e: Exception): String = {
  import java.io.{PrintWriter, StringWriter}
  val sw = new StringWriter()
  e.printStackTrace(new PrintWriter(sw))
  sw.toString
}
</code></pre>
"
1149703,2019-09-29 08:56:08,Answers,9,"<p>With Java 8 <a href=""https://docs.oracle.com/javase/8/docs/api/java/util/stream/package-summary.html"" rel=""noreferrer"">Stream API</a> you can do something like this:</p>

<pre class=""lang-java prettyprint-override""><code>Stream
    .of(throwable.getStackTrace())
    .map(StackTraceElement::toString)
    .collect(Collectors.joining(""\n""));
</code></pre>

<p>It will take array of stack trace elements, convert them to string and join into multiline string.</p>
"
1149703,2020-04-13 12:19:20,Answers,4,"<p>I wonder why no one mentioned <code>ExceptionUtils.getStackFrames(exception)</code></p>

<p>For me it's the most convenient way to dump stacktrace with all its causes to the end:</p>

<pre><code>String.join(""\n"", ExceptionUtils.getStackFrames(exception));
</code></pre>
"
1149703,2023-04-22 11:27:25,Answers,0,"<p>Shortcut Kotlin to write a stacktrace into an existing StringBuilder:</p>
<p>This version is very fast as it avoids creating a temporary string and copying it around</p>
<pre><code>private fun StringBuilder.appendStackTrace(thr: Throwable) =
    thr.printStackTrace(object : PrintWriter(StringWriter()) {
        override fun println(x: Any?) {
            this@appendStackTrace.append(x)
            this@appendStackTrace.append('\n')
        }
    })
</code></pre>
<p>You can call it like:</p>
<pre><code>val s = buildString {
    append(&quot;Some text before the stack trace ...\n&quot;)
    appendStackTrace(throwable)
    append(&quot;Some other stuff&quot;)
}
</code></pre>
"
1149703,2024-04-19 19:03:26,Answers,1,"<p>The question has been answered, just sharing my method because it's slightly different than the solutions already shared.</p>
<pre><code>/**
 * Get the stacktrace of a {@link Throwable}.
 * The stacktrace will be returned in the form of a string. 
 */
public static String getStackTrace(Throwable theException) {
    Assert.isNotNull(theException);
    ByteArrayOutputStream baos = new ByteArrayOutputStream();
    PrintWriter printWriter = new PrintWriter(baos, true);
    theException.printStackTrace(printWriter);
    String stackTrace = baos.toString();
    try {
        printWriter.close();
        baos.close();
    } catch(IOException dontCare) {
    }
    return stackTrace;
}
</code></pre>
"
2709821,2010-04-25 20:22:28,Initial Title,,python 'self' explained
2709821,2010-04-25 20:22:28,Initial Body,,"What is the purpose of the 'self' word in python. I understand it refers to the specific object created from that class, but i cant see why it explicitly needs to be added to very function as a parameter. To illustrate, in ruby, i could do this:

    class myClass
        def myFunc(name)
            @name = name
        end
    end

Which i understand, quite easily, However in python i need to include self:

    class myClass:
        def myFunc(self, name):
            self.name = name

Can anyone talk me through this? its not something ive come across in my (admittedly limited) experience.
Any help would be appreciated."
2709821,2010-04-25 20:22:28,Initial Tags,,<python><self><explain>
2709821,2010-04-25 20:24:57,Answers,0,"<p>it's an explicit reference to the class instance object. </p>
"
2709821,2010-04-25 20:25:27,Edit Tags,,<python><self>
2709821,2010-04-25 20:25:37,Answers,807,"<p>The reason you need to use <code>self.</code> is because Python does not use special syntax to refer to instance attributes. Python decided to do methods in a way that makes the instance to which the method belongs be <em>passed</em> automatically, but not <em>received</em> automatically: the first parameter of methods is the instance the method is called on. That makes methods entirely the same as functions, and leaves the actual name to use up to you (although <code>self</code> is the convention, and people will generally frown at you when you use something else.) <code>self</code> is not special to the code, it's just another object.</p>
<p>Python could have done something else to distinguish normal names from attributes -- special syntax like Ruby has, or requiring declarations like C++ and Java do, or perhaps something  yet more different -- but it didn't. Python's all for making things explicit, making it obvious what's what, and although it doesn't do it entirely everywhere, it does do it for instance attributes. That's why assigning to an instance attribute needs to know what instance to assign to, and that's why it needs <code>self.</code>.</p>
"
2709821,2010-04-25 20:26:35,Answers,11,"<p><code>self</code> is an object reference to the object itself, therefore, they are same.
Python methods are not called in the context of the object itself.
<code>self</code> in Python may be used to deal with custom object models or something.</p>
"
2709821,2010-04-25 20:29:08,Answers,22,"<p>The following excerpts are from the <a href=""http://docs.python.org/tutorial/classes.html"" rel=""noreferrer"">Python documentation about self</a>:</p>
<blockquote>
<p>As in Modula-3, there are no shorthands [in Python] for referencing the object’s members from its methods: the method function is declared with an explicit first argument representing the object, which is provided implicitly by the call.</p>
<p>Often, the first argument of a method is called self. This is nothing more than a convention: the name self has absolutely no special meaning to Python. Note, however, that by not following the convention your code may be less readable to other Python programmers, and it is also conceivable that a class browser program might be written that relies upon such a convention.</p>
</blockquote>
<p>For more information, see the <a href=""http://docs.python.org/tutorial/classes.html"" rel=""noreferrer"">Python documentation tutorial on classes</a>.</p>
"
2709821,2010-04-25 20:31:43,Answers,22,"<p>As well as all the other reasons already stated, it allows for easier access to overridden methods; you can call <code>Class.some_method(inst)</code>.</p>

<p>An example of where it’s useful:</p>

<pre><code>class C1(object):
    def __init__(self):
         print ""C1 init""

class C2(C1):
    def __init__(self): #overrides C1.__init__
        print ""C2 init""
        C1.__init__(self) #but we still want C1 to init the class too
</code></pre>



<pre><code>&gt;&gt;&gt; C2()
""C2 init""
""C1 init""
</code></pre>
"
2709821,2010-04-25 20:35:06,Comments,132,"You may find interesting this essay ""Why explicit self has to stay"" by Guido van Rossum: http://neopythonic.blogspot.com/2008/10/why-explicit-self-has-to-stay.html"
2709821,2010-04-25 20:38:38,Comments,15,"See also ""Why must 'self' be used explicitly in method definitions and calls"": http://docs.python.org/faq/design.html#why-must-self-be-used-explicitly-in-method-definitions-and-calls"
2709821,2010-04-26 16:02:48,Answers,88,"<p>I like this example:</p>
<pre class=""lang-py prettyprint-override""><code>class A: 
    foo = []

a, b = A(), A()
a.foo.append(5)

b.foo  # [5]
</code></pre>
<pre><code>class A: 
    def __init__(self): 
        self.foo = []

a, b = A(), A()
a.foo.append(5)

b.foo  # []
</code></pre>
"
2709821,2010-04-28 00:03:33,Answers,443,"<p>Let’s take a simple vector class:</p>

<pre><code>class Vector:
    def __init__(self, x, y):
        self.x = x
        self.y = y
</code></pre>

<p>We want to have a method which calculates the length. What would it look like if we wanted to define it inside the class?</p>

<pre><code>    def length(self):
        return math.sqrt(self.x ** 2 + self.y ** 2)
</code></pre>

<p>What should it look like when we were to define it as a global method/function?</p>

<pre><code>def length_global(vector):
    return math.sqrt(vector.x ** 2 + vector.y ** 2)
</code></pre>

<p>So the whole structure stays the same. How can me make use of this? If we assume for a moment that we hadn’t written a <code>length</code> method for our <code>Vector</code> class, we could do this:</p>

<pre><code>Vector.length_new = length_global
v = Vector(3, 4)
print(v.length_new()) # 5.0
</code></pre>

<p>This works because the first parameter of <code>length_global</code>, can be re-used as the <code>self</code> parameter in <code>length_new</code>. This would not be possible without an explicit <code>self</code>.</p>

<hr>

<p>Another way of understanding the need for the explicit <code>self</code> is to see where Python adds some syntactical sugar. When you keep in mind, that basically, a call like</p>

<pre><code>v_instance.length()
</code></pre>

<p>is internally transformed to</p>

<pre><code>Vector.length(v_instance)
</code></pre>

<p>it is easy to see where the <code>self</code> fits in. You don't actually write instance methods in Python; what you write is class methods which must take an instance as a first parameter. And therefore, you’ll have to place the instance parameter somewhere explicitly.</p>
"
2709821,2010-04-28 00:12:06,Comments,39,"""Which i understand, quite easily"" ---

Quite subjective, don't you think? What makes `@name` more intuitive than `self.name`? The latter, IMO, is more intuitive."
2709821,2010-04-28 00:29:54,Comments,3,Although to play devils advocate its very easy to forget to add an additional argument to each method and have bizarre behavior when you forget which makes it hard for beginners. IMHO I rather be specific about unusual things like static methods then normal behavior like instance methods.
2709821,2010-04-28 14:44:32,Comments,2,"@santa, it wasnt so much the @name and self.name that i didnt get, it was why every function needed an extra argument. Problem solved now though."
2709821,2010-11-11 10:07:11,Comments,0,"Except for the Ruby comparison, this is the same ground as [ *How to avoid explicit 'self'?* ](http://stackoverflow.com/q/1984121)  (Because of that difference, I wouldn't close as a dupe, but anyone interested should definitely read both sets of answers.)"
2709821,2010-11-22 21:25:51,Comments,1,@Piotr - I assume you disable the garbage collector?  It's better to explicitly manage memory than to have some garbage collector going around implicitly freeing memory all the time.
2709821,2011-06-22 00:27:23,Answers,48,"<p>I will demonstrate with code that <strong>does not use classes</strong>:</p>

<pre><code>def state_init(state):
    state['field'] = 'init'

def state_add(state, x):
    state['field'] += x

def state_mult(state, x):
    state['field'] *= x

def state_getField(state):
    return state['field']

myself = {}
state_init(myself)
state_add(myself, 'added')
state_mult(myself, 2)

print( state_getField(myself) )
#--&gt; 'initaddedinitadded'
</code></pre>

<p>Classes are just a way to avoid passing in this ""state"" thing all the time (and other nice things like initializing, class composition, the rarely-needed metaclasses, and supporting custom methods to override operators).</p>

<p>Now let's demonstrate the above code using the built-in python class machinery, to show how it's basically the same thing.</p>

<pre><code>class State(object):
    def __init__(self):
        self.field = 'init'
    def add(self, x):
        self.field += x
    def mult(self, x):
        self.field *= x

s = State()
s.add('added')    # self is implicitly passed in
s.mult(2)         # self is implicitly passed in
print( s.field )
</code></pre>

<p>[migrated my answer from duplicate closed question]</p>
"
2709821,2011-11-08 08:45:54,Edit Body,,"What is the purpose of the 'self' word in python. I understand it refers to the specific object created from that class, but i cant see why it explicitly needs to be added to every function as a parameter. To illustrate, in ruby, i could do this:

    class myClass
        def myFunc(name)
            @name = name
        end
    end

Which i understand, quite easily, However in python i need to include self:

    class myClass:
        def myFunc(self, name):
            self.name = name

Can anyone talk me through this? its not something ive come across in my (admittedly limited) experience.
Any help would be appreciated."
2709821,2012-01-17 06:59:47,Comments,18,"That's the key difference between a function and a class method. A function is floating free, unencumbered. A class (instance) method has to be aware of it's parent (and parent properties) so you need to pass the method a reference to the parent class (as **self**). It's just one less implicit rule that you have to internalize before understanding OOP. Other languages choose syntactic sugar over semantic simplicity, python isn't other languages."
2709821,2012-06-19 16:34:45,Comments,3,"@CatPlusPlus ""explicit is better than implicit"" is rule 2 of the Zen of Python; rule 1 is ""beautiful is better than ugly"" which argues for omitting self."
2709821,2012-06-19 16:55:10,Comments,0,"@I.J.Kennedy: Not really, no. Sigils or implicit scopes are way more ugly. Not that implicitness with no sigil would work, anyway, in the presence of class attributes and no static verification."
2709821,2012-07-18 09:47:27,Edit Tags,,<python><class><self>
2709821,2012-07-18 09:47:27,Edit Title,,Python 'self' explained
2709821,2012-07-18 09:47:27,Edit Body,,"What is the purpose of the `self` word in Python? I understand it refers to the specific object created from that class, but I can't see why it explicitly needs to be added to every function as a parameter. To illustrate, in Ruby I can do this:

    class myClass
        def myFunc(name)
            @name = name
        end
    end

Which I understand, quite easily. However in Python I need to include `self`:

    class myClass:
        def myFunc(self, name):
            self.name = name

Can anyone talk me through this? It is not something I've come across in my (admittedly limited) experience. Any help would be appreciated."
2709821,2012-08-30 16:37:23,Answers,18,"<p>Its use is similar to the use of <code>this</code> keyword in Java, i.e. to give a reference to the current object.</p>
"
2709821,2013-08-16 17:09:03,Comments,2,"Well, you never 'pass', `self`. You would call the method like `getUserType()`. If you needed another parameter, yes, you would need to define the method to take another parameter."
2709821,2013-08-16 17:23:12,Answers,11,"<p>It’s there to follow the Python zen “explicit is better than implicit”. It’s indeed a reference to your class object. In Java and PHP, for example, it's called <code>this</code>.</p>

<p>If <code>user_type_name</code> is a field on your model you access it by <code>self.user_type_name</code>.</p>
"
2709821,2013-09-22 23:37:42,Comments,3,"Yuck, self.  Why doesn't the compiler just handle it and make self a keyword?  It's not that bad since it's already in many programming languages as 'this' or something similar.  In all my experience, too much of something is bad for you.  Too much candy, too much water, and too many explicit calls.  Explicit is only > Implicit when explicit is more handy.  If we're going to make self explicit, why not make the entire language explicit and have the users write and compile it themselves?"
2709821,2014-01-26 17:31:58,Answers,652,"<p>Let's say you have a class <code>ClassA</code> which contains a method <code>methodA</code> defined as:</p>
<pre><code>class ClassA:
    def methodA(self, arg1, arg2):
        ... # do something
</code></pre>
<p>and <code>objectA</code> is an instance of this class.</p>
<p>Now when <code>objectA.methodA(arg1, arg2)</code> is called, python internally converts it for you as:</p>
<pre><code>ClassA.methodA(objectA, arg1, arg2)
</code></pre>
<p>The <code>self</code> variable refers to the object itself.</p>
"
2709821,2014-01-26 18:11:21,Answers,3,"<p>In the <code>__init__</code> method, self refers to the newly created object; in other class methods, it refers to the instance whose method was called.</p>

<p>self, as a name, is <strong><em>just a convention</em></strong>, call it as you want ! but when using it, for example to delete the object, you have to use the same name: <code>__del__(var)</code>, where <code>var</code> was used in the <code>__init__(var,[...])</code></p>

<p>You should take a look at <code>cls</code> too, to have <strong><em>the bigger picture</em></strong>. This <a href=""https://stackoverflow.com/questions/7554738/python-self-no-self-and-cls""><strong>post</strong></a> could be helpful.</p>
"
2709821,2014-07-18 12:35:56,Edit Body,,"What is the purpose of the `self` word in Python? I understand it refers to the specific object created from that class, but I can't see why it explicitly needs to be added to every function as a parameter. To illustrate, in Ruby I can do this:

    class myClass
        def myFunc(name)
            @name = name
        end
    end

Which I understand, quite easily. However in Python I need to include `self`:

    class myClass:
        def myFunc(self, name):
            self.name = name

Can anyone talk me through this? It is not something I've come across in my (admittedly limited) experience."
2709821,2014-11-15 07:54:27,Answers,8,"<p>Take a look at the following example, which clearly explains the purpose of <code>self</code></p>

<pre><code>class Restaurant(object):  
    bankrupt = False

    def open_branch(self):
        if not self.bankrupt:
           print(""branch opened"")

#create instance1
&gt;&gt;&gt; x = Restaurant()
&gt;&gt;&gt; x.bankrupt
False

#create instance2
&gt;&gt;&gt; y = Restaurant()
&gt;&gt;&gt; y.bankrupt = True   
&gt;&gt;&gt; y.bankrupt
True

&gt;&gt;&gt; x.bankrupt
False  
</code></pre>

<p><code>self</code> is used/needed to distinguish between instances.</p>

<p>Source: <a href=""https://pythontips.com/2013/08/07/the-self-variable-in-python-explained/"" rel=""nofollow noreferrer"">self variable in python explained - Pythontips</a></p>
"
2709821,2015-01-18 16:08:23,Edit Title,,What is the purpose of self in Python?
2709821,2015-05-25 16:04:31,Answers,14,"<p>Python is not a language built for Object Oriented Programming, unlike Java or C++.</p>
<p>First off, methods belong to either an entire class (<em>static method</em>) or an object (instance) of the class (<em>object method</em>).</p>
<p>When calling a static method in Python, one simply writes a method with regular arguments inside it.</p>
<pre><code>class Animal():
    def staticMethod():
        print &quot;This is a static method&quot;
</code></pre>
<p>However, an object (i.e., instance) method, which requires you to make an object (i.e. instance, an Animal in this case), needs the <code>self</code> argument.</p>
<pre><code>class Animal():
    def objectMethod(self):
        print &quot;This is an object method which needs an instance of a class&quot;
</code></pre>
<p>The <code>self</code> method is also used to refer to a variable field within the class.</p>
<pre><code>class Animal():
    #animalName made in constructor
    def Animal(self):
        self.animalName = &quot;&quot;;

    def getAnimalName(self):
        return self.animalName
</code></pre>
<p>In this case, <code>self</code> is referring to the animalName variable of the <em>entire class</em>. REMEMBER: If you have a new variable <em>created</em> within a method (called a local variable), <code>self</code> will not work. That variable exists only while that method is running. For defining fields (the variables of the entire class), you have to define them OUTSIDE the class methods.</p>
<p>If you don't understand a single word of what I am saying, then Google &quot;Object Oriented Programming.&quot; Once you understand this, you won't even need to ask that question :).</p>
"
2709821,2015-06-28 05:47:02,Answers,256,"<p>When objects are instantiated, the object itself is passed into the <code>self</code> parameter.</p>
<p><img src=""https://i.sstatic.net/whCZm.png"" alt=""enter image description here"" /></p>
<p>Because of this, the object’s data <em>is bound to the object</em>. Below is an example of how one might like to visualize what each object’s data might look. Notice how <code>self</code> is replaced with the object's name. I'm not saying this example diagram below is wholly accurate, but it will hopefully help one visualize the use of <code>self</code>.</p>
<p><img src=""https://i.sstatic.net/5daR6.png"" alt=""enter image description here"" /></p>
<p>The Object is passed into the <code>self</code> parameter so that the object can keep hold of its own data.</p>
<p>Although this may not be wholly accurate, think of the process of instantiating (creating <em>and</em> assigning internal values) an object like this: When an object is made, the object uses the class as a template for its (the object's) own data and methods. Without passing the object's own variable name into the <code>self</code> parameter, the attributes and methods in the class would remain a general template and would not be referenced to (belong to) the object. So, by passing the object's name into the <code>self</code> parameter, it means that if 100 objects are instantiated from the one class, each of the 100 objects can keep track of its (each object's) own data and methods.</p>
<p>Summary: Classes are general (not ultra-specific) templates that a newly created object can pass its own specific data into (without <em>necessarily</em> affecting the rest of the objects that could be created from the same class), allowing for less copy-pasted code that serves the purpose of creating many objects that have the same patterns. <code>self</code> is for specifying that a <em>specific object</em>'s data should be used instead of some other data.</p>
<p>See the illustration below:</p>
<p><img src=""https://i.sstatic.net/oZZe5.png"" alt=""enter image description here"" /></p>
"
2709821,2015-08-27 07:31:02,Answers,5,"<p>Is because by the way python is designed the alternatives would hardly work. Python is designed to allow methods or functions to be defined in a context where both implicit <code>this</code> (a-la Java/C++) or explicit <code>@</code> (a-la ruby) wouldn't work. Let's have an example with the explicit approach with python conventions:</p>

<pre><code>def fubar(x):
    self.x = x

class C:
    frob = fubar
</code></pre>

<p>Now the <code>fubar</code> function wouldn't work since it would assume that <code>self</code> is a global variable (and in <code>frob</code> as well). The alternative would be to execute method's with a replaced global scope (where <code>self</code> is the object).</p>

<p>The implicit approach would be</p>

<pre><code>def fubar(x)
    myX = x

class C:
    frob = fubar
</code></pre>

<p>This would mean that <code>myX</code> would be interpreted as a local variable in <code>fubar</code> (and in <code>frob</code> as well). The alternative here would be to execute methods with a replaced local scope which is retained between calls, but that would remove the posibility of method local variables.</p>

<p>However the current situation works out well:</p>

<pre><code> def fubar(self, x)
     self.x = x

 class C:
     frob = fubar
</code></pre>

<p>here when called as a method <code>frob</code> will receive the object on which it's called via the <code>self</code> parameter, and <code>fubar</code> can still be called with an object as parameter and work the same (it <em>is</em> the same as <code>C.frob</code> I think).</p>
"
2709821,2016-01-12 18:10:32,Answers,9,"<p>I'm surprised nobody has brought up Lua. Lua also uses the 'self' variable however it can be omitted but still used. C++ does the same with 'this'. I don't see any reason to have to declare 'self' in each function but you should still be able to use it just like you can with lua and C++. For a language that prides itself on being brief it's odd that it requires you to declare the self variable.</p>
"
2709821,2016-11-17 18:31:39,Edit Title,,What is the purpose of self?
2709821,2016-11-17 18:31:39,Edit Body,,"What is the purpose of the `self` word in Python? I understand it refers to the specific object created from that class, but I can't see why it explicitly needs to be added to every function as a parameter. To illustrate, in Ruby I can do this:

<!-- language: lang-ruby -->

    class myClass
        def myFunc(name)
            @name = name
        end
    end

Which I understand, quite easily. However in Python I need to include `self`:

    class myClass:
        def myFunc(self, name):
            self.name = name

Can anyone talk me through this? It is not something I've come across in my (admittedly limited) experience."
